,Stance,Text,Title
788,,@mod_russia Вот ещё немного неоспоримых доказательств: https://t.co/cJDCVqwAGX,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
789,,"@kolmakow0w @mod_russia Заявление по федеральному каналу было, в прямом эфире показали кадры из игры, позорище))",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
790,,"@mod_russia ПОСОНЫ. Новая игра оказалась снимками с реального дрона MQ-9 Reaper, только неизвестно какой даты и мес… https://t.co/ZkLcixA7Iq",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
791,,@mod_russia Для особо тупых. Министерство обороны России создано не для медиа. У них несколько иные задачи. И к при… https://t.co/eDSG6KKdWc,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
792,,"@MarinaVikto @mod_russia Подписи - на совести сотрудников Минобороны, а на фото хоть какие-то факты должны быть видны. Какие?",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
793,,@VUglov @mod_russia Третий раз? Василий вы как в школе учились? Почитайте переписку.,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
794,,"@mod_russia -Поручик, проснитесь, вы обосрались! - А я и не спал!",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
795,,@mod_russia All these pictures can be found online and are from 2014-2106 ... get serious guys. isis is USA ennemy,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
796,,@Rizzi228 @DVerkhovskiy @mod_russia Американские Инструкторы в Шоке от Украинских Солдат.… https://t.co/MHojvNzkh9,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
797,,"@mod_russia Ля, народ
У игроков было два ника: США и ИГИЛ
Так что это не фейк",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
798,,"@MarinaVikto @EricHurtmann @DVerkhovskiy @mod_russia Гирькин в припадке трусости вещал из-под Майорска: Абрамсьі! С флагами НАТО!"" Идиот.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
799,,"@VUglov @mod_russia 😂 😂 А вы доказали неоспоримость фактов? Нет. И, честно говоря, меня интересует ответ США, а не ваш.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
800,,"@skalyariya777 @EricHurtmann @DVerkhovskiy @mod_russia Ничего не поняла, но, наверно, идиот.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
801,,@VUglov @mod_russia А вы что-то опровергли в этом заявлении? 😂 😂,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
802,,@MarinaVikto @DVerkhovskiy @mod_russia Они уже вышли. Эдите,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
803,,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
804,,"@MarinaVikto @mod_russia Марина, так где же «неоспоримые факты» о которых Вы так горячо говорите? На фото? Вот и ра… https://t.co/mNDCFytaj7",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
805,,"@VUglov @mod_russia Вы не видите фото и не понимаете, что там написано?",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
806,,"@OouNKsfYsFSficV @mod_russia Это показали по федеральному каналу, таких ошибок не бывает, особенно вспоминая как пу… https://t.co/RYNylpTiz5",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
807,,@mod_russia @ElenaOxara2 А предыдущего публикатора уже сожгли?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
808,,"@milenial7 @mod_russia Да, все как обычно, брешите дальше..",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
809,,@DolovVladimir @soldier_moskva @mod_russia @amicableru Расстрел однозначно.,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
810,,"@MarinaVikto @mod_russia Как Минобороны подписи к фоткам придумывают, мы с Вами неоднократно видели (а Минобороны т… https://t.co/qjauWSXYiq",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
811,,"@MarinaVikto @mod_russia Фейковое обвинение России в отношении США мы как раз с Вами и обсуждаем, Марина!",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
812,,@mod_russia Вы жалкие вруны. Кормите данными доказательствами на первом канале. А сюда не лезьте 😂,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
813,,@MarinaVikto Вы попросили чтобы предоставить данные о гибели множества мирных жителей Сирии после авиаударов ВКС РФ… https://t.co/l4JPq5OR6E,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
814,,"@mod_russia @belamova @alukashevsky @mortschan
Вы новости согласуйте и не знаешь кому теперь верить.
https://t.co/mHdd8hAmGx",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
815,,"@mod_russia я вам тут вашу картинку в цвете нашла, не благодарите)) https://t.co/OcsV3gBbp7",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
816,,@Sergey_ig27e @mod_russia Какой-то засланный казачок уже 17 лет Россию дискредитирует.,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
817,,@snapthistiger @mod_russia It's not edited its worst because it's from a video game...,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
818,,@MarinaVikto @mod_russia Фото я вижу. Что там пиарщики Минобороны написали - с иображением никак не связано. А Вы ф… https://t.co/wPURrWZWFA,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
819,,@mod_russia  https://t.co/lP663ZltlW,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
820,,"@MarinaVikto @crass010 @mod_russia Марина,Марина,Марина,
Ты самая лучшая блядь
Ебёт Марину горилла
И маленький зелё… https://t.co/ZbolySxfdK",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
821,,"@MarinaVikto @mod_russia Марина, не отвлекайтесь! Объясните, пожалуйста, где были сделаны эти фотки и как Вы это определили?",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
822,,@MilanaGrow @ScottsHumor @mod_russia Ну не в этом суть),#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
823,,@mod_russia Игра супер XD,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
824,,"@MarinaVikto @mod_russia Вы же сами писали, что снимки сделаны в «на подконтрольной США территории» и Вы это провер… https://t.co/tRgD4VLcmc",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
825,,"@MarinaVikto @mod_russia Лично вам, как ненавистнику правды, скажу что это сильно похоже на те снимки, которые пока… https://t.co/mMxlRIXj9a",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
826,,"@MarinaVikto Для вас все факты, указывающие на убийства мирных жителей авиаудрами ВКС РФ являются сомнительными. Ес… https://t.co/pQPi9JAhvd",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
827,,@VUglov @mod_russia Читайте подписи)),#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
828,,"@mod_russia Во у укражопашников забомбило, аж сфинктры дымят.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
829,,@mod_russia lol,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
830,,@BorodaSeraya Вы предоставили сомнительную информацию из сомнительных источников. О чем ещё с вами говорить? 😎,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
831,,@mod_russia любую фотку грузовиков в пустыне можно так выложить и написать хоть что это Ким Чен Ын ведет пусковые у… https://t.co/cHtkQ8wrUw,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
832,,@mod_russia блеять ну видео что ли бы записали,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
833,,"@mod_russia из игры выложили фотки? ну дак разберитесь, КТО У ВАС ЭТИМ ЗАНИМАЕТСЯ ......а то это какой то позор .",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
834,,"@VUglov @mod_russia Я не могу параноику доказать, что он не параноик.))",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
835,,@apocrifos007 @mod_russia They cant it's from a video game.....,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
836,,"@MarinaVikto @mod_russia Через пару минут выяснится, что это тоже фейк, игра или совсем другое событие, которое слу… https://t.co/QtdIXLBa6D",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
837,,"@mod_russia Извините, но сжатые пересжатые фото с искаженной телеметрией в качестве док-ва оставьте себе. Теперь то… https://t.co/lkAeqNnMRO",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
838,,"@belamova @mod_russia Похоже на игру Дюна, 1984 года, только на ч/б экране",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
839,,@Pate_82 @MarinaVikto @DVerkhovskiy @mod_russia Этот тоже про западные фейки клялся божился.... https://t.co/7ftHLcugB3,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
840,,@VUglov @mod_russia Что итак? 😂,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
841,,@MarinaVikto @mod_russia а где тут правда? Эти пятнистые фото что-то доказывают? 😂😂😂🤦‍♂️,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
842,,"@VUglov @mod_russia Минобороны наказали тех, кто ошибочно использовал неверные фото. А ваши аргументы смешны, берете на понт?",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
843,,"@mod_russia А, что в минобороне ракеты кончились?",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
844,,"@mod_russia А на эти фото, что скажут любители ""правды"" и американских фейков?",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
845,,@mod_russia Пора их бомбить.,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
846,,"@MarinaVikto Весь мир знает, что #США помогали сирийскому народу бороться с террористами. А что касается ""неоспорим… https://t.co/WkJgyvYY9k",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
847,,@mod_russia Can you post this on your English channels ?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
848,,"@VUglov @mod_russia ""Железная логика"" болвана😂😂 не в обиду.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
849,,@mod_russia Графика как на играх в Пентиум 2,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
850,,@mod_russia Почему элементы интерфейса размыты вместе с самим фото?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
851,,"@mod_russia I have absolutely no idea what you guys are saying.. 
But i just want to let you people know that i like Russia very much.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
852,,@Pate_82 @MarinaVikto @DVerkhovskiy @mod_russia Читайте внимательно ДЛЯ УЧАСТИЯ В МЕЖДУНАРОДНЫХ УЧЕНИЯХ,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
853,,@mod_russia Из какой игры кадры!?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
854,,@ahmedbennefissa @mod_russia Tu es au courant que c'est un gros fake et que les images viennent d'un jeu vidéo ?!,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
855,,@PavelSample @putinxuylo1952 @mod_russia Батла 3,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
856,,"@MarinaVikto @mod_russia Вы для начала опишите, что Вы видите на фото, которые Минобороны опубликовало. Хотя бы на… https://t.co/sL6Usnoejp",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
857,,"@bell_mess @mod_russia Лестно, конечно.. Но я не Боже.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
858,,"@mod_russia Единожды соврамши, кто вам поверит, пидарасам.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
859,,"@mod_russia Ну, вот если не ёрничать, что могут сказать эти размытые фотки? США прикрывают отход ИГИЛ или колонна а… https://t.co/CsNB3OhL1q",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
860,,"@mod_russia Cамая смешная новость сегодня в Европе - ржач про  ""неоспоримое подтверждение обеспечения Соединенными… https://t.co/BcOQ9WGUoi",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
861,,"@Fake_MIDRF вот тебя только здесь не хватало, дырявый.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
862,,"@EricHurtmann @MarinaVikto @DVerkhovskiy @mod_russia На самом деле эта техника остаётся и после ""учений"". Как насчё… https://t.co/ECVUjzpVtr",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
863,,@mod_russia More resolution please.,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
864,,@mod_russia #СИРИЯ Алярм! Алярм! Американские военные штурмуют Российскую Базу в Сирии!! Неоспоримые фото! https://t.co/fqrIW895Xn,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
865,,@tetiana_kram @EricHurtmann @DVerkhovskiy @mod_russia 😂 😂 😂,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
866,,"@mod_russia Wow
https://t.co/ezAm6YDqkz",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
867,,@VUglov @mod_russia Читайте подписи)),#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
868,,"@mod_russia главное размыть картинку и написать ""неоспоримые"" - тогда точно все поверят",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
869,,@VUglov @mod_russia Я уже написала куда обращаться за оригиналами. Я в этих данных не сомневаюсь.,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
870,,@EricHurtmann @MarinaVikto @DVerkhovskiy @mod_russia Почему США и др. страны НАТО имеют право поставлять военную те… https://t.co/NnViU9wExz,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
871,,"@mod_russia что там изображено? Уверен только в том, что это не фото Марса, так аак в РФ отсталая космическая программа.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
872,,@mod_russia Скриншоты из игры?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
873,,@Pate_82 @MarinaVikto @DVerkhovskiy @mod_russia А что собсно вы мне доказываете?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
874,,@ilya11viskas @mod_russia Сержант Марио и рядовой Луиджи таки из Нью-Йорка.,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
875,,"@Rizzi228 @DVerkhovskiy @mod_russia Смотрите свои СМИ, все наблюдала там.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
876,,"@mod_russia Парни, ну камон ))) почему элементы интерфейса размыты вместе с изображением. Это уже не смешно... 😖",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
877,,@mod_russia i can confirm that kremlin https://t.co/bqjnz8e6Le,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
878,,"@MarinaVikto @mod_russia Фу, Марина, не позорьтесь. Доказывайте теперь, что на подписях к фото написана правда.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
879,,"@mod_russia @lyak_elya Бля, че опять? Узбагойтесь)",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
880,,"@mod_russia Поздравляю, Вы попали в топ твиттера с 529 ретвитами и 327 ответами на 3е место https://t.co/yaSFtLhNLf https://t.co/vNHWV8oof9",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
881,,"@mod_russia Ну, дааааа 😀!!! Конечно не оспоришь фото-доказательства на которых почти ничего не видно 🤣",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
882,,@155163 @mod_russia Это же бурятский десантник-водолаз из 34-ого псковского бронекопытно-гренадёрского дивизиона на… https://t.co/Ft6OCrlqwR,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
883,,@LyapunovS @mod_russia Фотофакт: российский КА-50 чёрная акула помогает правительственным войскам Сирии оборонять П… https://t.co/VnWgp6CfYc,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
884,,"@MarinaVikto @mod_russia Единожды солгавши, кто тебе поверит? (с)",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
885,,@mod_russia  https://t.co/VD4Bo4TwFt,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
886,,@mod_russia А это Абу Бакр аль-Багдади https://t.co/LcG6ROwLAg,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
887,,@MarinaVikto @mod_russia Это ты смотря в зеркало нашлепала или реально нечем...?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
888,,"@MarinaVikto @mod_russia Итак, никаких боевиков на фото Вы увидеть не смогли. Где и когда фото были сделаны, Вы про… https://t.co/1S9G007Ljh",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
889,,"@mod_russia А вот и русские пилоты взлетают с Авианосца ""Адмирал Кузнецов"" дабы бомбить проамериканских террористов… https://t.co/yUHec8OjcX",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
890,,"@mod_russia Читайте, умники!!!
https://t.co/AWiCFiWY1O",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
891,,"@DolovVladimir @soldier_moskva @mod_russia @amicableru Да какая подстава? На Гелентвагенах ФСБ подставили, здесь ве… https://t.co/dajLo47q6A",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
892,,@milenial7 @mod_russia Не поняла сочетание слов.,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
893,,"@MarinaVikto @mod_russia А что Вы видите на этих фото, Марина? Расскажите нам.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
894,,@mod_russia decidement  chasser le naturel ilrevient au galop  lesimperialistes americains discours ou pas pour eux… https://t.co/zjNWhUefGJ,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
895,,"@VUglov @mod_russia включайте мозги )) не стесняйтесь, или это невозможно?",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
896,,@MarinaVikto Почему #США ничего не делают? США освободили от #ИГИЛ много городов и уничтожили большинство террорист… https://t.co/PsACRYV9sf,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
897,,"@MarinaVikto @mod_russia Зачем мне «доказательства» в отношении чьих-то политиков? Я гражданин России, меня деятель… https://t.co/DEQUuCa4uc",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
898,,"@MarinaVikto @mod_russia И какие координаты написаны, Марина? Или Вы их не можете прочитать? Вроде же писали, что читать умеете…",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
899,,"@mod_russia Vous devriez arrêter de jouer à des jeux vidéos, les gars.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
900,,@DVerkhovskiy @MarinaVikto @mod_russia Это вот такие что ли? (см. фото) Ну у МО РФ хотя бы чёткость в несколько дес… https://t.co/6jfWI7ymWm,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
901,,"@mod_russia Что за картинки, на которых вообще не понятно - кто,где и когда?",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
902,,@crass010 @bell_mess @mod_russia Пропагандисты госдепа.. Вы тоже это признаете. От моего патриотизма пострадали тол… https://t.co/Rln8VBoQ0E,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
